"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000102693",0,NA,NA,NA,NA,NA
"ENSMUSG00000064842",0,NA,NA,NA,NA,NA
"ENSMUSG00000051951",0,NA,NA,NA,NA,NA
"ENSMUSG00000102851",0,NA,NA,NA,NA,NA
"ENSMUSG00000103377",0,NA,NA,NA,NA,NA
"ENSMUSG00000104017",0,NA,NA,NA,NA,NA
"ENSMUSG00000103025",0,NA,NA,NA,NA,NA
"ENSMUSG00000089699",0,NA,NA,NA,NA,NA
"ENSMUSG00000103201",0,NA,NA,NA,NA,NA
"ENSMUSG00000103147",0,NA,NA,NA,NA,NA
"ENSMUSG00000103161",0,NA,NA,NA,NA,NA
"ENSMUSG00000102331",0,NA,NA,NA,NA,NA
"ENSMUSG00000102348",0,NA,NA,NA,NA,NA
"ENSMUSG00000102592",0,NA,NA,NA,NA,NA
"ENSMUSG00000088333",0,NA,NA,NA,NA,NA
"ENSMUSG00000102343",0,NA,NA,NA,NA,NA
"ENSMUSG00000025900",0,NA,NA,NA,NA,NA
"ENSMUSG00000102948",0,NA,NA,NA,NA,NA
"ENSMUSG00000104123",0,NA,NA,NA,NA,NA
"ENSMUSG00000025902",0,NA,NA,NA,NA,NA
"ENSMUSG00000104238",0,NA,NA,NA,NA,NA
"ENSMUSG00000102269",0,NA,NA,NA,NA,NA
"ENSMUSG00000096126",0,NA,NA,NA,NA,NA
"ENSMUSG00000103003",0,NA,NA,NA,NA,NA
"ENSMUSG00000104328",0,NA,NA,NA,NA,NA
"ENSMUSG00000102735",0,NA,NA,NA,NA,NA
"ENSMUSG00000098104",0,NA,NA,NA,NA,NA
"ENSMUSG00000102175",0,NA,NA,NA,NA,NA
"ENSMUSG00000088000",0,NA,NA,NA,NA,NA
"ENSMUSG00000103265",0,NA,NA,NA,NA,NA
"ENSMUSG00000103922",2.24977845111038,-1.08713289748649,2.28431957242562,-0.475911037408882,0.634137758500215,0.999632492669041
"ENSMUSG00000033845",0.214149715570888,-1.69321906026105,4.06870386577362,-0.416156868654067,0.677295218668138,0.999632492669041
"ENSMUSG00000102275",0,NA,NA,NA,NA,NA
"ENSMUSG00000025903",1.04806329123532,-0.90648255924519,3.49376140251684,-0.259457488594435,0.795282278344372,0.999632492669041
"ENSMUSG00000104217",0,NA,NA,NA,NA,NA
"ENSMUSG00000033813",1.39489964143529,-2.71268966286459,3.12208749696109,-0.868870480249195,0.384917977428445,0.999632492669041
"ENSMUSG00000062588",5.02117411014046,1.77574182424947,1.35070618805408,1.31467660395317,0.188618612770509,0.999632492669041
"ENSMUSG00000103280",2.0146332919396,0.676217142039328,2.64594487894053,0.255567357967826,0.798284926061246,0.999632492669041
"ENSMUSG00000002459",1.11702995000093,-0.107803006079534,3.92085734327028,-0.0274947534789976,0.978065124384305,0.999632492669041
"ENSMUSG00000091305",0,NA,NA,NA,NA,NA
"ENSMUSG00000102653",0,NA,NA,NA,NA,NA
"ENSMUSG00000085623",0,NA,NA,NA,NA,NA
"ENSMUSG00000091665",0,NA,NA,NA,NA,NA
"ENSMUSG00000033793",3.54360650645966,-0.275743424174137,1.57112857681263,-0.175506593313669,0.860681590474242,0.999632492669041
"ENSMUSG00000104352",0,NA,NA,NA,NA,NA
"ENSMUSG00000104046",0,NA,NA,NA,NA,NA
"ENSMUSG00000102907",0,NA,NA,NA,NA,NA
"ENSMUSG00000025905",0,NA,NA,NA,NA,NA
"ENSMUSG00000103936",0,NA,NA,NA,NA,NA
"ENSMUSG00000093015",0,NA,NA,NA,NA,NA
"ENSMUSG00000103519",0,NA,NA,NA,NA,NA
"ENSMUSG00000033774",0,NA,NA,NA,NA,NA
"ENSMUSG00000103090",0,NA,NA,NA,NA,NA
"ENSMUSG00000025907",1.45333348616222,1.4363493898693,3.2878457680967,0.436866413810154,0.662208230665996,0.999632492669041
"ENSMUSG00000090031",7.66227481264713,0.700189059004537,0.928779701537119,0.753880664969027,0.45092088159023,0.999632492669041
"ENSMUSG00000087247",0.214149715570888,-1.69321906026105,4.06870386577362,-0.416156868654067,0.677295218668138,0.999632492669041
"ENSMUSG00000103355",0,NA,NA,NA,NA,NA
"ENSMUSG00000102706",0,NA,NA,NA,NA,NA
"ENSMUSG00000103845",0.634520330415175,0.325518796704928,3.97159268928511,0.0819617775969674,0.934677108211087,0.999632492669041
"ENSMUSG00000033740",0,NA,NA,NA,NA,NA
"ENSMUSG00000103329",4.54111417515604,0.487801716187494,1.33798601571377,0.364579084129865,0.715425630186006,0.999632492669041
"ENSMUSG00000104385",0,NA,NA,NA,NA,NA
"ENSMUSG00000102135",0,NA,NA,NA,NA,NA
"ENSMUSG00000103282",0,NA,NA,NA,NA,NA
"ENSMUSG00000102534",0,NA,NA,NA,NA,NA
"ENSMUSG00000102213",0,NA,NA,NA,NA,NA
"ENSMUSG00000103629",0,NA,NA,NA,NA,NA
"ENSMUSG00000051285",3.16344799223394,-2.21757192944844,1.7870037726873,-1.24094417893346,0.214626370786633,0.999632492669041
"ENSMUSG00000098201",2.3625401783466,1.1544642994568,2.06409762725756,0.559307023181197,0.575952203037947,0.999632492669041
"ENSMUSG00000103509",0,NA,NA,NA,NA,NA
"ENSMUSG00000048538",0.148719684888117,0.13424744772926,4.07770456743387,0.0329223084971412,0.973736542828799,0.999632492669041
"ENSMUSG00000103709",0,NA,NA,NA,NA,NA
"ENSMUSG00000077244",0,NA,NA,NA,NA,NA
"ENSMUSG00000102768",0,NA,NA,NA,NA,NA
"ENSMUSG00000097797",0,NA,NA,NA,NA,NA
"ENSMUSG00000103498",0,NA,NA,NA,NA,NA
"ENSMUSG00000103067",0,NA,NA,NA,NA,NA
"ENSMUSG00000102320",0,NA,NA,NA,NA,NA
"ENSMUSG00000104226",0,NA,NA,NA,NA,NA
"ENSMUSG00000103903",0,NA,NA,NA,NA,NA
"ENSMUSG00000103557",0,NA,NA,NA,NA,NA
"ENSMUSG00000025909",0,NA,NA,NA,NA,NA
"ENSMUSG00000102647",0,NA,NA,NA,NA,NA
"ENSMUSG00000086235",0,NA,NA,NA,NA,NA
"ENSMUSG00000102253",0,NA,NA,NA,NA,NA
"ENSMUSG00000093970",0,NA,NA,NA,NA,NA
"ENSMUSG00000103884",0,NA,NA,NA,NA,NA
"ENSMUSG00000084353",0,NA,NA,NA,NA,NA
"ENSMUSG00000103933",0,NA,NA,NA,NA,NA
"ENSMUSG00000076135",0,NA,NA,NA,NA,NA
"ENSMUSG00000086195",0,NA,NA,NA,NA,NA
"ENSMUSG00000104504",0,NA,NA,NA,NA,NA
"ENSMUSG00000066693",0.289364446877346,-1.75137897528994,4.07779810415864,-0.429491340805678,0.667565694176977,0.999632492669041
"ENSMUSG00000102316",0,NA,NA,NA,NA,NA
"ENSMUSG00000103819",0,NA,NA,NA,NA,NA
"ENSMUSG00000102871",0,NA,NA,NA,NA,NA
"ENSMUSG00000101571",0,NA,NA,NA,NA,NA
"ENSMUSG00000104428",0,NA,NA,NA,NA,NA
"ENSMUSG00000102272",0,NA,NA,NA,NA,NA
"ENSMUSG00000065625",0,NA,NA,NA,NA,NA
"ENSMUSG00000103411",0,NA,NA,NA,NA,NA
"ENSMUSG00000061024",0.691088914458812,-1.82073881161862,3.98050572953713,-0.457413940672895,0.647373546106613,0.999632492669041
"ENSMUSG00000025911",5.28101169392237,-1.25838438002253,1.27764362198493,-0.98492596712339,0.324660437240498,0.999632492669041
"ENSMUSG00000079671",17.7795798714469,-0.475515333616662,0.611368103730118,-0.777788914265264,0.43669346434691,0.999632492669041
"ENSMUSG00000081441",8.97876088436291,-0.124718170299771,0.881047196117058,-0.141556741624544,0.887430137931593,0.999632492669041
"ENSMUSG00000067879",2.57118013615501,2.83724129878283,2.10784065439295,1.34604164355106,0.178289086875852,0.999632492669041
"ENSMUSG00000099827",0,NA,NA,NA,NA,NA
"ENSMUSG00000025912",0.148719684888117,0.13424744772926,4.07770456743387,0.0329223084971412,0.973736542828799,0.999632492669041
"ENSMUSG00000045210",3.3871337000326,2.40994838899215,1.67812044586437,1.43609977158155,0.150973953097053,0.999632492669041
"ENSMUSG00000097893",45.3868650311551,0.0589120508475448,0.438046760812768,0.134488041272665,0.893016666864456,0.999632492669041
"ENSMUSG00000025915",1.51783088650335,-1.29569603564853,2.74601948444282,-0.471845171889388,0.637037305519246,0.999632492669041
"ENSMUSG00000046334",9.34472229795023,0.0924137932051186,0.843396006862887,0.109573429863467,0.912747683644579,0.999632492669041
"ENSMUSG00000088916",3.01388139776472,-3.46623263844077,1.98654470901245,-1.74485508567482,0.0810100972360454,0.999632492669041
"ENSMUSG00000046101",10.3692396146154,-0.229819306950932,0.798765109385368,-0.287718259411421,0.773562411792691,0.999632492669041
"ENSMUSG00000098234",0.297439369776235,0.351176143665951,4.02968110603837,0.0871473782726188,0.930554366193226,0.999632492669041
"ENSMUSG00000093178",0,NA,NA,NA,NA,NA
"ENSMUSG00000099032",0,NA,NA,NA,NA,NA
"ENSMUSG00000104025",0,NA,NA,NA,NA,NA
"ENSMUSG00000025916",0,NA,NA,NA,NA,NA
